0.16563273634453185,18097,997,3201,207,68,130
0.20000169074268134,4064,703,2740,85,129,385
0.1668169600323618,14110,61,2338,75,509,477
0.16073201365560313,13158,622,2193,372,270,357
0.1520580406373383,28262,523,871,582,284,223
0.18246299203890692,18254,298,1009,1910,447,474
0.19453471085891402,22788,971,740,2018,413,497
0.16000727323089547,22973,277,1015,684,43,2
0.17945139594492898,18337,592,3731,933,318,476
0.15147300921397217,22627,281,3606,735,370,441
0.1881151638491505,9990,406,3562,1189,209,118
0.1746602818846177,16875,884,3093,120,242,230
0.15808153840300815,17385,1023,2708,392,18,377
0.1795098176347958,7741,840,602,148,77,391
0.15852997092882504,27854,618,2824,845,217,408
0.18544279539335976,13687,196,3960,1649,431,169
0.16276079300646007,26909,155,707,1653,211,292
0.18256800924041336,5671,330,3448,35,297,199
0.19379778816293472,6061,790,3092,1649,491,484
0.189207468075397,26639,363,147,623,279,403
0.18970141812187497,6551,836,2945,424,327,59
0.17897438477746325,7983,740,720,1821,460,33
0.16293416557999268,18830,721,1069,1917,196,503
0.17451772708445698,12619,895,336,758,53,273
0.18240203780916528,14708,20,3090,111,491,350
0.18590108726687235,12992,695,664,2003,27,14
0.16974650001683278,31900,361,238,1391,145,79
0.19344206239419345,5304,291,3007,355,332,194
0.15980530510042018,27358,162,1965,701,314,101
0.15742196124522947,32436,194,2650,1636,427,495
0.1591350627730856,25774,207,2995,393,187,254
0.18451646060226515,10748,383,3865,2047,374,511
0.18898156071413666,3780,956,1036,500,463,314
0.203122760255566,20900,644,464,1870,288,307
0.14931211342940118,25464,477,1169,353,100,319
0.16775770748522376,31703,997,4013,196,296,506
0.17208605444381814,9453,876,1270,1322,292,145
0.17222535163521405,10016,421,2429,1393,213,476
0.18155481858916922,3476,491,320,516,397,340
0.1576825105739477,29629,496,3179,1916,241,188
0.16550971631414946,15777,709,2957,1955,484,354
0.15412193520772802,31395,797,3188,1791,205,460
0.17688590088482598,11307,984,2683,1283,237,9
0.2015909556858259,1754,450,2764,1029,370,130
0.17794218426114614,27007,200,3202,1815,37,406
0.17311021517606617,30831,34,331,747,380,458
0.2136019967364729,31345,965,116,1676,345,112
0.14938016584984512,19076,299,1825,262,186,302
0.19980284102299584,1468,305,1591,804,112,168
0.16377845957837628,8778,163,234,549,20,476
0.19305891663389368,6434,593,2860,150,404,30
0.15846172079468512,24913,445,1688,728,495,456
0.14880588367881883,27138,443,3804,249,268,251
0.15710825149430496,20952,954,1043,1813,218,36
0.16358215322406797,16915,349,1506,594,348,85
0.39262466306350885,29659,710,3985,1206,139,125
0.203281711290337,8826,513,3933,1456,257,314
0.1607339785316226,25925,126,509,115,478,499
0.16548353935988638,20412,935,3429,653,459,257
0.15709177222939555,24322,642,1356,1649,413,83
0.18275436892519756,3680,620,2442,361,16,288
0.1835944358539343,22909,573,20,40,94,119
