0.16794411355579472,13445,1017,3297,748,355,186
0.17617324999526718,8811,1007,2755,967,223,307
0.157368324195704,7731,327,356,907,494,59
0.16584365679268923,26477,283,1667,798,176,14
0.1734026201035893,27832,888,301,218,442,168
0.16145043764317288,28190,831,4016,405,283,339
0.19872684420986828,475,563,2875,1178,135,372
0.19197184539374154,2871,887,819,1056,437,302
0.1692554564165111,26890,929,4071,1063,151,99
0.15288113775138207,21181,360,3303,92,313,304
0.1690495011957152,16791,437,2436,1654,171,255
0.15270580998642147,15663,763,2121,1307,346,479
0.179578919001326,28805,160,895,1692,191,390
0.21425045738034917,932,913,917,814,185,327
0.1335075439810847,27293,1000,1306,556,444,58
0.18870147030819107,23382,807,4081,655,447,214
0.1673426151332197,14350,489,3380,508,13,299
0.18818167842577496,15246,904,1071,1265,501,202
0.14329869317810318,24503,795,1286,1321,507,366
0.15029439528111374,24990,909,2440,769,495,49
0.17390017913772257,6963,505,1670,1270,390,352
0.1467192628783051,13411,29,1460,1836,121,9
0.18193659836623416,5164,281,2563,531,379,496
0.16517232721720507,15985,594,2980,177,365,428
0.16837789491184021,5128,338,1969,1798,57,244
0.1857010430927707,24091,1023,208,398,261,297
0.15249652072273887,20878,146,2100,854,439,153
0.17883982998978237,25198,577,551,918,239,368
0.18137581319606072,4214,305,2135,166,370,362
0.16945277638907322,10354,57,1541,27,52,151
0.16113184619409449,27034,270,1565,2042,502,142
0.15033709056500458,27467,730,1545,1574,364,364
0.1956552171430376,2208,789,2919,997,23,245
0.1959236197132492,25600,458,228,1685,70,165
0.16189232264933734,9409,785,1793,1658,397,218
0.16951687894447126,12536,1012,259,751,276,27
0.16166738653143622,28763,80,520,1578,335,458
0.1643355312437366,9822,210,258,1583,333,104
0.18031036864471214,8619,133,2551,551,464,70
0.15012924018270335,21934,199,1743,1908,489,484
0.17173353648930156,5797,310,1622,392,390,341
0.16124116579616524,18812,1023,1059,406,49,460
0.14683418683016547,14537,149,950,11,261,232
